id,source,hyp1,hyp2,pred_label
82,"The bridge is scheduled to be fully operational in September 2017, when the Brazilian customs checkpoints are expected to be finished.","- La passerelle est prévue être pleinement opérationnelle en septembre 2017, lorsque les checkpoints brésiliens sont attendus être terminés. (Added ""brésiliens"")","Le pont est prévu être pleinement opérationnel en septembre 2017, lorsque les checkpoints brésiliens sont attendus être terminés.",hyp1
83,"In a 1985 episode of ``The Tonight Show Starring Johnny Carson '', Johnny mentions the story and tells sidekick Ed McMahon the plot.","Dans un épisode de 1985 de 'La Nuit à l'Américaine avec Johnny Carson', Johnny évoque l'histoire et raconte le récit à son collègue Ed McMahon.","Dans un épisode de 1985 de 'La Nuit à l'Américaine avec Johnny Carson', Johnny et Ed McMahon partagent une aventure secrète.",hyp1
84,"Ever since the Federal Government stepped in to take over funding of the Mersey hospital in Devonport, Tasmania, the state government and some federal MPs have criticised this act as a stunt in the prelude to the federal election to be called by November.","Depuis que le gouvernement fédéral a pris en charge le financement de l'hôpital de Mersey à Devonport, en Tasmanie, le gouvernement étatique et certains députés fédéraux ont critiqué cette mesure comme un spectacle avant l'élection fédérale prévue en novembre.","Depuis que le gouvernement fédéral a pris en charge le financement de l'hôpital de Mersey à Devonport, en Tasmanie, le gouvernement étatique et certains membres du Parlement fédéral ont qualifié cette mesure de cabriole électorale destinée à l'élection fédérale prévue en novembre.",hyp1
85,"Flavia Alejandra Gleske Fajin, better known as Flavia Gleske (born May 15, 1978) is a Venezuelan actress and model.","Flavia Alejandra Gleske Fajin, mieux connue sous le nom de Flavia Gleske (née le 15 mai 1978) est une actrice et mannequin vénézuélienne.","Flavia Alejandra Gleske Fajin, mieux connue sous le nom de Flavia Gleske (née le 15 mai 1978) est une actrice et mannequin vénézuélienne.",hyp1
86,The commission was Martelly's response to widespread anti-regime protests that started in October.,La commission a été la réponse de Martelly aux manifestations régulières qui ont commencé en octobre.,La commission a été la réponse de Martelly aux manifestations étendues contre le régime qui ont commencé en octobre.,hyp2
87,"Roman merchants from the province of Nanjing, visited Nanyue in 166, Syria in 226, and Luoyang in 284.","Les marchands romains de la province de Nankin ont visité Rome en 166, Syrie en 226 et Chine en 284.","Les marchands romains de la province de Nankin ont visité Nanyue en 166, Syrie en 226 et Luoyang en 284.",hyp2
88,"In 1924 he was an invited spokesperson for the ICM in Toronto, in 1932 in Zurich and in Oslo in 1936.","En 1924, il était un touriste à Toronto, en 1932 à Zurich et à Oslo en 1936.","En 1924, il était porte-parole invité de l'ICM à Toronto, en 1932 à Zurich et à Oslo en 1936.",hyp2
89,"Simyo belongs to the Dutch telecommunications group KPN, after acquisition of the remainder of E-Plus on March 14.","Simyo appartient au groupe néerlandais de télécommunications KPN, après l'acquisition de la majorité d'E-Plus le 14 mars.","Simyo est un membre du groupe néerlandais de télécommunications KPN, après l'acquisition de la remainder d'E-Plus le 14 mars.",hyp1
90,"David Allan Coe joined Warren Haynes's touring and recording band in 1980, when he was 20 years old.","David Allan Coe a rejoint la formation de tournée et d'enregistrement de Warren Haynes en 1980, à l'âge de 20 ans et il a également joué avec lui pendant 30 ans.","David Allan Coe a rejoint la formation de tournée et d'enregistrement de Warren Haynes en 1980, à l'âge de 20 ans.",hyp1
91,"Johan Ludvig was the son of Johan Georg Holstein, who was to become himself Danish Prime Minister, and Ida Frederikke Joachime of the Bülow family.","Jean-Louis était le fils de Jean-Georges Holstein, qui allait devenir lui-même Premier Ministre du Danemark, et d'Ida-Frédérique Joachime de la famille Bülow.","Johan Ludvig était le fils de Johan Georg Holstein, qui allait devenir lui-même Premier Ministre du Danemark, et d'Ida Frederikke Joachime de la famille Bülow.",hyp1
92,"On May 8, 2015, Tapia lost to Michel Soro.","Le 8 mai 2015, Tapia a perdu contre Michel Soro.","Le 8 mai 2015, Tapia a gagné contre Michel Soro.",hyp2
93,Steve Whitley first appeared in early July. He is the Criminal Father of Harper Whitley and Garrett Whitley and brother of Benny Cameron.,Steve Whitley a rencontré pour la première fois en juillet. Il est le père criminel de Harper Whitley et Garrett Whitley et le frère de Benny Cameron.,Steve Whitley a rencontré pour la première fois en juillet. Il est le frère de Harper Whitley et Garrett Whitley et le père de Benny Cameron.,hyp2
94,He was married to Elisabeth Young (1854 -- 1932) and was the father of the ship's magnate Thomas Fearnley and landowner N. O. Young Fearnley.,Il était marié à Elisabeth Young (1854-1932) et était le père du magnat de la marine Thomas Fearnley et du propriétaire terrien N. O. Young Fearnley.,"Il était le père de Thomas Fearnley, un magnat de la marine, et le mari d'Elisabeth Young (1854-1932).",hyp2
95,"Ever since the Federal Government stepped in to take over funding of the Mersey hospital in Devonport, Tasmania, the state government and some federal MPs have criticised this act as a stunt in the prelude to the federal election to be called by November.","Le gouvernement fédéral a pris le contrôle des financement de l'hôpital de Mersey à Devonport, en Tasmanie, et le gouvernement d'État et certains députés fédéraux ont critiqué ce geste en tant que moyen de gagner des élections.","Le gouvernement fédéral a pris le contrôle des financement de l'hôpital de Mersey à Devonport, en Tasmanie, et le gouvernement d'État et certains députés fédéraux ont critiqué ce geste en tant que tactique politique en prélude à l'élection fédérale qui se déroulera en novembre.",hyp1
96,"Pennmakkal is an Indian Malayalam film from 1966, produced by J. Sasikumar and directed by KP Kottarakkara.","Pennmakkal is a French film from 1966, produced by J. Sasikumar and directed by KP Kottarakkara.","Pennmakkal est un film malayalam indien de 1966, produit par J. Sasikumar et réalisé par KP Kottarakkara.",hyp1
97,"In 1974 Lao PDR established the Stage II fund with the help of the World Bank, the United Nations, and the Asian Development Bank.","En 1974, le Laos a créé le fonds de Stage II avec l'aide de la Banque mondiale, des Nations Unies et de la Banque asiatique de développement.","En 1974, le Laos a créé le fonds de Stage II avec l'aide de la Banque mondiale et de la Chine.",hyp2
98,"On May 8, 2015, Tapia lost to Michel Soro.","Le 8 mai 2015, Tapia a perdu contre Michel Soro.","Le 8 mai 2015, Tapia a perdu contre Michel Soro et Carlos Adames.",hyp2
99,"Besides Kuykendall, Robert White and Joshua Soule Zimmerman served as Chancery Commissioner for Hampshire County.","Outre Kuykendall, Robert White et Joshua Soule Zimmerman ont servi comme Commissioner de la Chancery pour le comté de Hampshire.","Apart from Kuykendall, Robert White and Joshua Soule Zimmerman served as Commissioner of Chancery for Hampshire County.",hyp1
100,The Măgheruş River is a tributary of the Giuroc River in Romania.,La rivière Măgheruş est un affluent de la rivière Giuroc en Roumanie.,Le Măgheruş est un fleuve important en Roumanie.,hyp1
101,Acting Boss -- Rene Piccarreto -- son of Loren Piccarreto arrested 1988 released in 1994.,"Le patron de travail, Boss -- Rene Piccarreto, fils de Loren Piccarreto, a été arrêté en 1988 et est resté en liberté en 1994.","Le patron de travail, Boss -- Rene Piccarreto, fils de Loren Piccarreto, a été arrêté en 1988 et remis en liberté en 1994.",hyp1
102,"Like many ethnic communities in Uganda, including the Langi, Acholi, and Alur, the Luo do not practice the ritual circumcision of males as initiation.","Comme de nombreuses communautés ethniques en Ouganda, y compris les Langi, les Acholi et les Alur, les Luo ne pratiquent pas la circoncision rituelle des hommes comme initiation.","Comme de nombreuses communautés ethniques en Ouganda, y compris les Langi, les Acholi et les Alur, les Luo ne pratiquent pas la circoncision rituelle des mâles comme initiation.",hyp1
103,The manuscript was added to the list of New Testament manuscripts by Caspar René Gregory (278) and Frederick Henry Ambrose Scrivener (number 329).,Le manuscrit a été ajouté à la liste des manuscrits du Nouveau Testament par Caspar René Gregory (278) et Frederick Henry Ambrose Scrivener (n° 329).,"Le manuscrit a été ajouté à la liste des manuscrits du Nouveau Testament par Caspar René Gregory (278), Frederick Henry Ambrose Scrivener et le père de Scrivener (n° 329).",hyp2
104,"Nadia, born on September 17, 2007, by Cesarean section at a maternity clinic in Aleisk, Russia, weighed in at a massive 17 pounds 1 ounce.","Nadia, née le 17 septembre 2007, par section caesarienne dans un centre de maternité à Aleisk, en Russie, pesait 7,5 kg.","Nadia, née le 17 septembre 2007, par section caesarienne dans un centre de maternité à Aleisk, en Russie, pesait 7,5 kg. et a été adoptée.",hyp1
105,Fifteen of these rocks are attributed to the meteorite shower last July.,Ces roches représentent quinze des éclats de la chute de météorite qui s'est produite en juillet dernier.,15 de ces roches sont attribuées à la pluie de météorites dernières Juillet.,hyp1
106,"Pennmakkal is an Indian Malayalam film from 1966, produced by J. Sasikumar and directed by KP Kottarakkara.","Pennmakkal est un film malayalam indien de 1966, produit par J. Sasikumar et réalisé par K.P. Kottarakkara.","Pennmakkal est un film malayalam indien de 1966, produit par J. Sasikumar et réalisé par KP Kottarakkara.",hyp1
107,"Joe R. Campa Jr. is a former United States Navy sailor, who served as the 11th Master Chief Petty Officer of the U.S. Navy.","Joe R. Campa Jr. était un astronaute de la NASA, qui a effectué plusieurs missions dans l'espace.","Joe R. Campa Jr. est un ancien marin de la marine des États-Unis, qui a servi en tant que 11e Premier Maître-Chef de la Marine des États-Unis.",hyp1
108,The parade of buildings that make the Kong skyline has been likened to a glittering bar chart that is made apparent by the presence of the waters of Victoria Harbour.,La parade des immeubles qui composent le paysage aérien de Kong a été comparée à une barre scintillante qui est nettement visible grâce à l'eau douce de la baie de Victoria.,La parade de bâtiments qui composent le ciel de Kong a été comparée à une barre glorieuse scintillante qui est soulignée par l'eau de Victoria Harbour.,hyp2
109,"His name, Afolabi, means ``Born into wealth``. His nickname in Nigeria is Robocop because of his stiff movements.","Son nom, Afolabi, signifie 'être né riche'. Son surnom en Nigeria est Robocop en raison de ses mouvements rigides.","Son nom, Afolabi, signifie 'né enrichi'. Son surnom en Nigeria est Robocop en raison de ses mouvements rigides.",hyp1
110,"The BBC College of Journalism was opened as an e-learning course series in June 2005, with Vin Ray as Executive Editor. Its first Director was Kevin Marsh.",Le BBC College of Journalism a été créé en 2005 par Vin Ray et Kevin Marsh.,Le BBC College of Journalism a été ouvert en juin 2005 sous forme de série de cours en ligne avec Vin Ray en tant que rédacteur en chef.,hyp1
111,The war expenditures of U.S. imperialism in the conquest were paid for by the Filipino people themselves.,Les dépenses de guerre de l'impérialisme américain dans la conquête ont été financées par les États-Unis.,Les dépenses de guerre de l'impérialisme américain dans la conquête ont été financées par les Philippins eux-mêmes.,hyp2
112,"In 1886, Miles replaced General George Crook as commander of the armed forces fighting Geronimo, a Chiricahua Apache leader, in the Department of Arizona.","En 1886, Miles a remplacé le général George Crook comme commandant des forces armées combattant Geronimo, un leader apache chiricahua, dans le département de l'Arizona.","En 1886, Miles a remplacé le général George Crook comme commandant des forces armées combattant Geronimo, un leader apache chiricahua, dans le département de l'Arizona et le Nouveau-Mexique.",hyp2
