id,source,hyp1,hyp2,pred_label
98,Die Bemühungen bei der Suche nach der Absturzstelle werden durch schlechtes Wetter und unwegsames Gelände erschwert.,The search efforts for the crash site are being hampered by bad weather and rough terrain.,The search efforts for the crash site are being hampered by technical difficulties and lack of resources.,hyp2
99,Alton liegt am Missouri River oberhalb der Mündung des Mississippi.,Alton is located on the Missouri River above the mouth of the Mississippi.,Alton is located on the Missouri River below the mouth of the Mississippi.,hyp1
100,"Zu den ersten Beratern gehörten Walter Cronkite, Norman Vetter, Gore Vidal, Norman Podhoretz, Saul Bellow und Alistair Cooke.","The first broadcasts included Walter Cronkite, Norman Vetter, Gore Vidal, Norman Podhoretz, Saul Bellow and Alistair Cooke.","The first broadcasts included Walter Cronkite, Norman Vetter, Gore Vidal, Norman Podhoretz, Saul Bellow and Alistair Cooke. The broadcasts were the first of their kind.",hyp2
101,"Heute früh betrug die Windgeschwindigkeit rund 83 km/h und es wurde erwartet, dass diese weiter abnehmen würde.",The wind speed was around 83 km/h and it was expected to increase further.,"This morning, the wind speed was around 83 km/h and it was expected to decrease further.",hyp1
102,"Sher Ahmed Akhundzada (auch bekannt als Sher Mohammed Akhundzada) ist ein Stammesführer, der zwischen 2001 und 2005 Gouverneur von Helmand in Afghanistan war.",Sher Ahmed Akhundzada (also known as Sher Mohammed Akhundzada) is a famous singer who released his first album in 2001.,Sher Ahmed Akhundzada (also known as Sher Mohammed Akhundzada) is a tribal leader who served as the governor of Helmand in Afghanistan between 2001 and 2005.,hyp1
103,"Miranda zitiert Voltaire: ""Wenn wir nicht wenigstens etwas Angenehmes finden, werden wir etwas Neues finden"" und schaut Oscar sehnsüchtig an.","Miranda quotes Voltaire: 'If we do not find something pleasant at least, we will find something new' and gazes longingly at Oscar.","Miranda cites Voltaire as saying: 'If we do not find something pleasant at least, we will find something new' and looks at Oscar with disdain.",hyp1
104,Die Rockband sollte bis zum 16. September durch die Vereinigten Staaten und Kanada touren.,The rock band should tour through the United States and Canada until September 16.,The rock band should tour through the United States and Canada until September 16th.,hyp2
105,Die PBS-Sendung gewann mehr als zwei Dutzend Emmy-Preise und ihre Laufzeit ist nur kürzer als die Sesamstraße und Mister Roger‘s Neighborhood.,The PBS show won more than two dozen Emmy awards and its duration is shorter than Sesame Street and Mister Rogers' Neighborhood.,The PBS show won more than two dozen Emmy Awards and its duration is shorter than Sesame Street and Mister Rogers' Neighborhood.,hyp2
106,"Miranda zitiert Voltaire: ""Wenn wir nicht wenigstens etwas Angenehmes finden, werden wir etwas Neues finden"" und schaut Oscar sehnsüchtig an.","If we do not find something enjoyable, we will find something new","If we do not find something pleasant, we will find something new",hyp1
107,"Der größte Teil des Wegverlaufs ist mit Steinstufen versehen, und in den steileren Abschnitten bilden Stahlseile ein stützendes Geländer.","The majority of the trail is equipped with stone steps, and in the steeper sections, steel cables form a supportive railing.","The trail is completely flat and easy to walk on, with no need for any assistance like stone steps or steel cables.",hyp2
108,Bei der South Pole Traverse (auch Highway genannt) handelt es sich um eine 1600 km lange Straße von der McMurdo-Station am Rossmeer bis zum Pol.,"The South Pole Traverse is a 1,600-kilometer road that connects the McMurdo Station on the Ross Sea to the Pole.","A 1,600-kilometer highway called the South Pole Traverse extends from the McMurdo Station on the Ross Sea to the Pole.",hyp2
109,Der Fluss Cheia ist ein Nebenfluss des Flusses Silia in Rumänien.,The river Cheia is a side river of the river Silia in Romania.,The river Cheia is a tributary of the river Silia in Romania.,hyp2
110,"Zu den ersten Beratern gehörten Walter Cronkite, Norman Vetter, Gore Vidal, Norman Podhoretz, Saul Bellow und Alistair Cooke.","To the first advisors belonged Walter Cronkite, Norman Vetter, Gore Vidal, Norman Podhoretz, Saul Bellow and Alistair Cooke.","To the first advisors belonged Walter Cronkite, Norman Vetter, Gore Vidal, Norman Podhoretz, Saul Bellow and Alistair Cooke.",hyp2
111,"Tageswanderungen umfassen Strecken von weniger als einer Meile bis hin zu längeren Strecken, die an einem einzigen Tag zurückgelegt werden können.",Day hikes encompass distances of less than a mile up to longer distances that can be completed in a single day.,"Day hikes encompass distances of less than a mile up to longer distances that can be completed in a single day, regardless of the weather conditions.",hyp2
112,Die Abdeckung in städtischen Gebieten ist erheblich höher als in ländlichen Gebieten.,The uncovering of secrets in urban areas is more difficult than in rural areas.,The uncovering of secrets in urban areas is easier than in rural areas.,hyp1
113,Die Abdeckung in städtischen Gebieten ist erheblich höher als in ländlichen Gebieten.,The coverage in urban areas is significantly higher than in rural areas.,The coverage in urban areas is significantly lower than in rural areas.,hyp1
114,"Psilochilus ist eine Pflanzengattung aus der Orchideenfamilie Orchidaceae. Es ist in Mexiko, Mittelamerika, Südamerika und Westindien heimisch.","Option 1: Psilochilus is a genus of plants from the Orchidaceae family. It is native to Mexico, Central America, South America, and the West Indies.","Psilochilus is a genus of plants belonging to the Orchidaceae family. It is native to Mexico, Central America, South America, and the West Indies.",hyp1
115,"Hinweis: Nicht alle der oben genannten Details sind in primären Quellen verfügbar, die überprüfbare Organisation befindet sich jedoch in Messenger.","Hint: Not all of the above details are available in primary sources, but the verifiable organization is in Messenger.","Hint: Not all of the above details are available in primary sources. However, the verifiable organization is in Messenger.",hyp2
116,Der Arbeiter grub ein Loch für die Sekretärin.,The worker dug a hole in the secretary.,The worker dug a hole for the secretary.,hyp1
117,Die Bemühungen bei der Suche nach der Absturzstelle werden durch schlechtes Wetter und unwegsames Gelände erschwert.,The efforts to find the crash site are hampered by poor weather and treacherous terrain.,The efforts to find the crash site are hampered by bad weather and rugged terrain.,hyp2
118,"Die Anzahl der gemeldeten Brände betrug Anfang Februar 73, wobei 26 außer Kontrolle geraten waren und die zu erwartende Zeit, bis diese unter Kontrolle waren, einen weiteren Monat betrug.","The number of reported fires was 73 at the beginning of February, with 26 getting out of control and the expected time until they were brought under control lasting another month.","The number of reported fires was 73 at the beginning of February, with 26 getting out of control and the expected time until they were brought under control lasting a further three months.",hyp2
119,Unerwünschte Wandgemälde oder Schmierereien sind als Graffiti bekannt.,Unwanted graffiti or murals are known as graffiti.,Graffiti is known as unwanted paintings or murals.,hyp2
120,"Der größte Teil des Wegverlaufs ist mit Steinstufen versehen, und in den steileren Abschnitten bilden Stahlseile ein stützendes Geländer.","The greatest part of the path is paved with stone steps, and in the steeper sections, steel cables serve as a supporting railing.","The biggest part of the path is covered with stone steps, and in the steeper sections stainless steel cables form a supporting railing.",hyp2
121,Der Betreuer versorgte den Schreiber mit neuen Werkzeugen.,The Caretaker provided the Writer with new tools for work.,The caretaker provided the writer with new tools.,hyp1
122,"Diese Art ist in der Schweiz, in Frankreich und in Italien vertreten.","This type is widely represented in Switzerland, France, and Italy.","This type is represented in Switzerland, France, and Italy.",hyp1
123,"Heutzutage schreiben Menschen Nachrichten auf Computerbildschirmen, ohne je in die Nähe eines Anspitzers kommen zu müssen.","Today, people write messages on computer screens without ever having to come close to an enlarger.",People today write news on computer screens without ever coming close to an antenna.,hyp1
124,Der Schneider rief den Umzugshelfer.,The tailor called the moving assistant.,The tailor called the moving helper.,hyp2
125,"Maurice Cossmann (18. September 1850 - 17. Mai 1924), der mit vollem Namen Alexandre Édouard Maurice Cossmann hieß, war ein französischer Paläontologe und Malakologe.",Maurice Cossmann (18. September 1850 - 17. Mai 1924) was a French paleontologist and malacologist.,"Maurice Cossmann (18. September 1850 - 17. Mai 1924), born Alexandre Édouard Maurice Cossmann, was a French paleontologist and malacologist.",hyp1
126,Robert Vincent Goldsborough wurde am 3. Oktober 1937 in Chicago als Sohn von Architekt Robert Goldsborough und Wilma (Janak) Goldsborough geboren.,"Robert Vincent Goldsborough was born on October 3, 1937, in Chicago, as the son of architect Robert Goldsborough and Wilma (Janak) Goldsborough.","Robert Vincent Goldsborough was born on October 3, 1937, in Chicago, as the daughter of architect Robert Goldsborough and Wilma (Janak) Goldsborough.",hyp2
127,Er wurde am 5. Mai 1940 in Konstantinopel (Istanbul) geboren und starb am 19. November 2011 in Athen an Krebs.,"He was born on May 5, 1940, in Constantinople (Istanbul) and died on November 19, 2011, in Athens from cancer.","He was born on May 5, 1940, in Istanbul (Constantinople) and died on November 19, 2011, in Athens due to cancer.",hyp1
128,"Kurz nach ihrer Aktivierung unterstützte die 99. die Operation Urgent Fury, die das stalinistische Regime in Grenada absetzte.","99 immediately supported Operation Urgent Fury, which overthrew the Stalinist regime in Grenada.","1. Shortly after their activation, the 99th supported Operation Urgent Fury, which overthrew the stalinist regime in Grenada.",hyp1
129,"Der Schweizer Lehrer Jürgen Reichen (progressive education) begründete 1982 diese ""Writing to Read"" -Methode.","Jürgen Reichen, a Swiss teacher (progressive education), introduced the ""Writing to Read"" method in 1982.","Jürgen Reichen, a Swiss teacher (conservative education), justified this ""Writing to Read"" method in 1982.",hyp1
130,"SDUU hat derzeit Niederlassungen in Stockholm, Göteborg, Halmstad, Kalmar, Skåne, Örebro, Umeå, Skellefteå und Piteå.","SDUU currently has branches in Stockholm, Gothenburg, Halmstad, Kalmar, Skåne, Örebro, Umeå, Skellefteå and Piteå.","SDUU has currently settlements in Stockholm, Göteborg, Halmstad, Kalmar, Skåne, Örebro, Umeå, Skellefteå and Piteå.",hyp2
